date;hour;value;lat;lon;height
"2020-01-29";"03:00";8.05;49.25;19.8;1750
"2020-01-29";"03:00";6.53;49.75;19.8;1750
"2020-01-29";"03:00";4.08;50.25;19.8;1750
"2020-01-29";"03:00";2.22;50.75;19.8;1750
"2020-01-29";"03:00";4.15;51.25;19.8;1750
"2020-01-29";"03:00";13.87;51.75;19.8;1750
"2020-01-29";"03:00";24.11;52.25;19.8;1750
"2020-01-29";"03:00";15.05;52.75;19.8;1750
"2020-01-29";"03:00";20.9;53.25;19.8;1750
"2020-01-29";"03:00";28.6;53.75;19.8;1750
"2020-01-29";"03:00";28.05;54.25;19.8;1750
"2020-01-29";"03:00";28.94;54.75;19.8;1750
"2020-01-29";"03:00";8.1;49.25;20.6;1750
"2020-01-29";"03:00";6.25;49.75;20.6;1750
"2020-01-29";"03:00";4.61;50.25;20.6;1750
"2020-01-29";"03:00";2.11;50.75;20.6;1750
"2020-01-29";"03:00";5.64;51.25;20.6;1750
"2020-01-29";"03:00";15.75;51.75;20.6;1750
"2020-01-29";"03:00";23.99;52.25;20.6;1750
"2020-01-29";"03:00";16.72;52.75;20.6;1750
"2020-01-29";"03:00";23.4;53.25;20.6;1750
"2020-01-29";"03:00";28.46;53.75;20.6;1750
"2020-01-29";"03:00";27.88;54.25;20.6;1750
"2020-01-29";"03:00";30.62;54.75;20.6;1750
"2020-01-29";"03:00";8.45;49.25;21.4;1750
"2020-01-29";"03:00";5.74;49.75;21.4;1750
"2020-01-29";"03:00";4.1;50.25;21.4;1750
"2020-01-29";"03:00";2.61;50.75;21.4;1750
"2020-01-29";"03:00";6.99;51.25;21.4;1750
"2020-01-29";"03:00";15.35;51.75;21.4;1750
"2020-01-29";"03:00";22.53;52.25;21.4;1750
"2020-01-29";"03:00";17.13;52.75;21.4;1750
"2020-01-29";"03:00";25.55;53.25;21.4;1750
"2020-01-29";"03:00";26.72;53.75;21.4;1750
"2020-01-29";"03:00";26.22;54.25;21.4;1750
"2020-01-29";"03:00";31.03;54.75;21.4;1750
"2020-01-29";"03:00";6.2;49.25;22.2;1750
"2020-01-29";"03:00";5.04;49.75;22.2;1750
"2020-01-29";"03:00";2.81;50.25;22.2;1750
"2020-01-29";"03:00";2.66;50.75;22.2;1750
"2020-01-29";"03:00";9.14;51.25;22.2;1750
"2020-01-29";"03:00";18.6;51.75;22.2;1750
"2020-01-29";"03:00";19.61;52.25;22.2;1750
"2020-01-29";"03:00";15.36;52.75;22.2;1750
"2020-01-29";"03:00";25.21;53.25;22.2;1750
"2020-01-29";"03:00";24.9;53.75;22.2;1750
"2020-01-29";"03:00";13.99;54.25;22.2;1750
"2020-01-29";"03:00";29.8;54.75;22.2;1750
"2020-01-29";"03:00";5.27;49.25;23;1750
"2020-01-29";"03:00";4.77;49.75;23;1750
"2020-01-29";"03:00";2.01;50.25;23;1750
"2020-01-29";"03:00";3.37;50.75;23;1750
"2020-01-29";"03:00";10.49;51.25;23;1750
"2020-01-29";"03:00";21.45;51.75;23;1750
"2020-01-29";"03:00";6.78;52.25;23;1750
"2020-01-29";"03:00";17.72;52.75;23;1750
"2020-01-29";"03:00";24.85;53.25;23;1750
"2020-01-29";"03:00";26.57;53.75;23;1750
"2020-01-29";"03:00";17.74;54.25;23;1750
"2020-01-29";"03:00";27.81;54.75;23;1750
"2020-01-29";"03:00";2.2;49.25;14.2;2250
"2020-01-29";"03:00";2.04;49.75;14.2;2250
"2020-01-29";"03:00";2.12;50.25;14.2;2250
"2020-01-29";"03:00";3.69;50.75;14.2;2250
"2020-01-29";"03:00";3.81;51.25;14.2;2250
"2020-01-29";"03:00";2.47;51.75;14.2;2250
"2020-01-29";"03:00";9.14;52.25;14.2;2250
"2020-01-29";"03:00";23.44;52.75;14.2;2250
"2020-01-29";"03:00";18.75;53.25;14.2;2250
"2020-01-29";"03:00";25.4;53.75;14.2;2250
"2020-01-29";"03:00";28.78;54.25;14.2;2250
"2020-01-29";"03:00";22.77;54.75;14.2;2250
"2020-01-29";"03:00";2.14;49.25;15;2250
"2020-01-29";"03:00";1.87;49.75;15;2250
"2020-01-29";"03:00";2.08;50.25;15;2250
"2020-01-29";"03:00";3.87;50.75;15;2250
"2020-01-29";"03:00";3.28;51.25;15;2250
"2020-01-29";"03:00";1.31;51.75;15;2250
"2020-01-29";"03:00";14.63;52.25;15;2250
"2020-01-29";"03:00";24.37;52.75;15;2250
"2020-01-29";"03:00";19.66;53.25;15;2250
"2020-01-29";"03:00";25.39;53.75;15;2250
"2020-01-29";"03:00";26.34;54.25;15;2250
"2020-01-29";"03:00";25.99;54.75;15;2250
"2020-01-29";"03:00";1.92;49.25;15.8;2250
"2020-01-29";"03:00";1.98;49.75;15.8;2250
"2020-01-29";"03:00";2.95;50.25;15.8;2250
"2020-01-29";"03:00";3.92;50.75;15.8;2250
"2020-01-29";"03:00";2.79;51.25;15.8;2250
"2020-01-29";"03:00";2.1;51.75;15.8;2250
"2020-01-29";"03:00";18.38;52.25;15.8;2250
"2020-01-29";"03:00";24.04;52.75;15.8;2250
"2020-01-29";"03:00";22.65;53.25;15.8;2250
"2020-01-29";"03:00";26.84;53.75;15.8;2250
"2020-01-29";"03:00";26.49;54.25;15.8;2250
"2020-01-29";"03:00";26.68;54.75;15.8;2250
"2020-01-29";"03:00";2.01;49.25;16.6;2250
"2020-01-29";"03:00";2.64;49.75;16.6;2250
"2020-01-29";"03:00";3.55;50.25;16.6;2250
"2020-01-29";"03:00";3.47;50.75;16.6;2250
"2020-01-29";"03:00";2.07;51.25;16.6;2250
"2020-01-29";"03:00";3.43;51.75;16.6;2250
"2020-01-29";"03:00";20.69;52.25;16.6;2250
"2020-01-29";"03:00";23.34;52.75;16.6;2250
"2020-01-29";"03:00";25.07;53.25;16.6;2250
"2020-01-29";"03:00";27.93;53.75;16.6;2250
"2020-01-29";"03:00";26.04;54.25;16.6;2250
"2020-01-29";"03:00";25.5;54.75;16.6;2250
"2020-01-29";"03:00";2.73;49.25;17.4;2250
"2020-01-29";"03:00";3.6;49.75;17.4;2250
"2020-01-29";"03:00";3.73;50.25;17.4;2250
"2020-01-29";"03:00";2.81;50.75;17.4;2250
"2020-01-29";"03:00";1.28;51.25;17.4;2250
"2020-01-29";"03:00";10.31;51.75;17.4;2250
"2020-01-29";"03:00";23.52;52.25;17.4;2250
"2020-01-29";"03:00";24.02;52.75;17.4;2250
"2020-01-29";"03:00";26.41;53.25;17.4;2250
"2020-01-29";"03:00";27.97;53.75;17.4;2250
"2020-01-29";"03:00";25.54;54.25;17.4;2250
"2020-01-29";"03:00";23.81;54.75;17.4;2250
"2020-01-29";"03:00";3.47;49.25;18.2;2250
"2020-01-29";"03:00";3.6;49.75;18.2;2250
"2020-01-29";"03:00";3.22;50.25;18.2;2250
"2020-01-29";"03:00";2.04;50.75;18.2;2250
"2020-01-29";"03:00";2.29;51.25;18.2;2250
"2020-01-29";"03:00";14.7;51.75;18.2;2250
"2020-01-29";"03:00";23.2;52.25;18.2;2250
"2020-01-29";"03:00";24.71;52.75;18.2;2250
"2020-01-29";"03:00";26.1;53.25;18.2;2250
"2020-01-29";"03:00";27.11;53.75;18.2;2250
"2020-01-29";"03:00";22.9;54.25;18.2;2250
"2020-01-29";"03:00";22.66;54.75;18.2;2250
"2020-01-29";"03:00";3.29;49.25;19;2250
"2020-01-29";"03:00";3.42;49.75;19;2250
"2020-01-29";"03:00";2.67;50.25;19;2250
"2020-01-29";"03:00";0.8;50.75;19;2250
"2020-01-29";"03:00";7.21;51.25;19;2250
"2020-01-29";"03:00";17.69;51.75;19;2250
"2020-01-29";"03:00";24.05;52.25;19;2250
"2020-01-29";"03:00";23.79;52.75;19;2250
"2020-01-29";"03:00";26.59;53.25;19;2250
"2020-01-29";"03:00";27.11;53.75;19;2250
"2020-01-29";"03:00";23.58;54.25;19;2250
"2020-01-29";"03:00";22.81;54.75;19;2250
"2020-01-29";"03:00";3.81;49.25;19.8;2250
"2020-01-29";"03:00";3.38;49.75;19.8;2250
"2020-01-29";"03:00";1.69;50.25;19.8;2250
"2020-01-29";"03:00";1.27;50.75;19.8;2250
"2020-01-29";"03:00";10.85;51.25;19.8;2250
"2020-01-29";"03:00";19.84;51.75;19.8;2250
"2020-01-29";"03:00";25.02;52.25;19.8;2250
"2020-01-29";"03:00";23.59;52.75;19.8;2250
"2020-01-29";"03:00";25.6;53.25;19.8;2250
"2020-01-29";"03:00";25.53;53.75;19.8;2250
"2020-01-29";"03:00";23.68;54.25;19.8;2250
"2020-01-29";"03:00";22.9;54.75;19.8;2250
"2020-01-29";"03:00";4.13;49.25;20.6;2250
"2020-01-29";"03:00";2.93;49.75;20.6;2250
"2020-01-29";"03:00";1.26;50.25;20.6;2250
"2020-01-29";"03:00";2.72;50.75;20.6;2250
"2020-01-29";"03:00";12.49;51.25;20.6;2250
"2020-01-29";"03:00";21.51;51.75;20.6;2250
"2020-01-29";"03:00";24.34;52.25;20.6;2250
"2020-01-29";"03:00";24.07;52.75;20.6;2250
"2020-01-29";"03:00";24.16;53.25;20.6;2250
"2020-01-29";"03:00";23.82;53.75;20.6;2250
"2020-01-29";"03:00";22.4;54.25;20.6;2250
"2020-01-29";"03:00";22.72;54.75;20.6;2250
"2020-01-29";"03:00";4.46;49.25;21.4;2250
"2020-01-29";"03:00";2.27;49.75;21.4;2250
"2020-01-29";"03:00";1.16;50.25;21.4;2250
"2020-01-29";"03:00";3.68;50.75;21.4;2250
"2020-01-29";"03:00";13.13;51.25;21.4;2250
"2020-01-29";"03:00";20.07;51.75;21.4;2250
"2020-01-29";"03:00";23.21;52.25;21.4;2250
"2020-01-29";"03:00";23.58;52.75;21.4;2250
"2020-01-29";"03:00";23.41;53.25;21.4;2250
"2020-01-29";"03:00";22.69;53.75;21.4;2250
"2020-01-29";"03:00";20.84;54.25;21.4;2250
"2020-01-29";"03:00";23.39;54.75;21.4;2250
"2020-01-29";"03:00";3.13;49.25;22.2;2250
"2020-01-29";"03:00";1.72;49.75;22.2;2250
"2020-01-29";"03:00";0.54;50.25;22.2;2250
"2020-01-29";"03:00";5.36;50.75;22.2;2250
"2020-01-29";"03:00";14.41;51.25;22.2;2250
"2020-01-29";"03:00";19.41;51.75;22.2;2250
"2020-01-29";"03:00";22.12;52.25;22.2;2250
"2020-01-29";"03:00";22.24;52.75;22.2;2250
"2020-01-29";"03:00";22.52;53.25;22.2;2250
"2020-01-29";"03:00";21.5;53.75;22.2;2250
"2020-01-29";"03:00";11.85;54.25;22.2;2250
"2020-01-29";"03:00";22.21;54.75;22.2;2250
"2020-01-29";"03:00";2.66;49.25;23;2250
"2020-01-29";"03:00";1.45;49.75;23;2250
"2020-01-29";"03:00";0.99;50.25;23;2250
"2020-01-29";"03:00";7.05;50.75;23;2250
"2020-01-29";"03:00";15.4;51.25;23;2250
"2020-01-29";"03:00";20.87;51.75;23;2250
"2020-01-29";"03:00";12.16;52.25;23;2250
"2020-01-29";"03:00";21.94;52.75;23;2250
"2020-01-29";"03:00";21.14;53.25;23;2250
"2020-01-29";"03:00";22.97;53.75;23;2250
"2020-01-29";"03:00";10.98;54.25;23;2250
"2020-01-29";"03:00";21.05;54.75;23;2250
"2020-01-29";"03:00";2.76;49.25;14.2;2750
"2020-01-29";"03:00";3.04;49.75;14.2;2750
"2020-01-29";"03:00";3.83;50.25;14.2;2750
"2020-01-29";"03:00";4.68;50.75;14.2;2750
"2020-01-29";"03:00";3.8;51.25;14.2;2750
"2020-01-29";"03:00";2.19;51.75;14.2;2750
"2020-01-29";"03:00";12.91;52.25;14.2;2750
"2020-01-29";"03:00";23.91;52.75;14.2;2750
"2020-01-29";"03:00";23.32;53.25;14.2;2750
"2020-01-29";"03:00";21.9;53.75;14.2;2750
"2020-01-29";"03:00";17.19;54.25;14.2;2750
"2020-01-29";"03:00";12.97;54.75;14.2;2750
"2020-01-29";"03:00";2.66;49.25;15;2750
"2020-01-29";"03:00";3.19;49.75;15;2750
"2020-01-29";"03:00";3.74;50.25;15;2750
"2020-01-29";"03:00";3.93;50.75;15;2750
"2020-01-29";"03:00";3.48;51.25;15;2750
"2020-01-29";"03:00";1.69;51.75;15;2750
"2020-01-29";"03:00";17.02;52.25;15;2750
"2020-01-29";"03:00";24.27;52.75;15;2750
"2020-01-29";"03:00";22.88;53.25;15;2750
"2020-01-29";"03:00";21.65;53.75;15;2750
"2020-01-29";"03:00";17.53;54.25;15;2750
"2020-01-29";"03:00";15.96;54.75;15;2750
"2020-01-29";"03:00";2.65;49.25;15.8;2750
"2020-01-29";"03:00";3.01;49.75;15.8;2750
"2020-01-29";"03:00";3.3;50.25;15.8;2750
"2020-01-29";"03:00";3.41;50.75;15.8;2750
"2020-01-29";"03:00";2.9;51.25;15.8;2750
"2020-01-29";"03:00";3.82;51.75;15.8;2750
"2020-01-29";"03:00";20.12;52.25;15.8;2750
"2020-01-29";"03:00";24.07;52.75;15.8;2750
"2020-01-29";"03:00";23.18;53.25;15.8;2750
"2020-01-29";"03:00";23.28;53.75;15.8;2750
"2020-01-29";"03:00";17.61;54.25;15.8;2750
"2020-01-29";"03:00";16.35;54.75;15.8;2750
"2020-01-29";"03:00";2.64;49.25;16.6;2750
"2020-01-29";"03:00";2.74;49.75;16.6;2750
"2020-01-29";"03:00";3.15;50.25;16.6;2750
"2020-01-29";"03:00";3.57;50.75;16.6;2750
"2020-01-29";"03:00";1.82;51.25;16.6;2750
"2020-01-29";"03:00";7.39;51.75;16.6;2750
"2020-01-29";"03:00";21.15;52.25;16.6;2750
"2020-01-29";"03:00";23.83;52.75;16.6;2750
"2020-01-29";"03:00";23.28;53.25;16.6;2750
"2020-01-29";"03:00";22.26;53.75;16.6;2750
"2020-01-29";"03:00";16.7;54.25;16.6;2750
"2020-01-29";"03:00";15.56;54.75;16.6;2750
"2020-01-29";"03:00";2.62;49.25;17.4;2750
"2020-01-29";"03:00";3.06;49.75;17.4;2750
"2020-01-29";"03:00";3.36;50.25;17.4;2750
"2020-01-29";"03:00";2.11;50.75;17.4;2750
"2020-01-29";"03:00";3.5;51.25;17.4;2750
"2020-01-29";"03:00";15.49;51.75;17.4;2750
"2020-01-29";"03:00";22;52.25;17.4;2750
"2020-01-29";"03:00";23.54;52.75;17.4;2750
"2020-01-29";"03:00";23.18;53.25;17.4;2750
"2020-01-29";"03:00";21.75;53.75;17.4;2750
"2020-01-29";"03:00";16.53;54.25;17.4;2750
"2020-01-29";"03:00";15.05;54.75;17.4;2750
"2020-01-29";"03:00";2.98;49.25;18.2;2750
"2020-01-29";"03:00";3.09;49.75;18.2;2750
"2020-01-29";"03:00";2.3;50.25;18.2;2750
"2020-01-29";"03:00";2.22;50.75;18.2;2750
"2020-01-29";"03:00";6.31;51.25;18.2;2750
"2020-01-29";"03:00";18.1;51.75;18.2;2750
"2020-01-29";"03:00";21.82;52.25;18.2;2750
"2020-01-29";"03:00";23.33;52.75;18.2;2750
"2020-01-29";"03:00";22.46;53.25;18.2;2750
"2020-01-29";"03:00";21.36;53.75;18.2;2750
"2020-01-29";"03:00";15.33;54.25;18.2;2750
"2020-01-29";"03:00";14.63;54.75;18.2;2750
"2020-01-29";"03:00";2.66;49.25;19;2750
"2020-01-29";"03:00";2.26;49.75;19;2750
"2020-01-29";"03:00";2.08;50.25;19;2750
"2020-01-29";"03:00";2.18;50.75;19;2750
"2020-01-29";"03:00";12.31;51.25;19;2750
"2020-01-29";"03:00";19.07;51.75;19;2750
"2020-01-29";"03:00";22.16;52.25;19;2750
"2020-01-29";"03:00";22.26;52.75;19;2750
"2020-01-29";"03:00";21.68;53.25;19;2750
"2020-01-29";"03:00";21.14;53.75;19;2750
"2020-01-29";"03:00";16.18;54.25;19;2750
"2020-01-29";"03:00";16.2;54.75;19;2750
"2020-01-29";"03:00";2.16;49.25;19.8;2750
"2020-01-29";"03:00";1.93;49.75;19.8;2750
"2020-01-29";"03:00";1.3;50.25;19.8;2750
"2020-01-29";"03:00";4.93;50.75;19.8;2750
"2020-01-29";"03:00";15.22;51.25;19.8;2750
"2020-01-29";"03:00";19.91;51.75;19.8;2750
"2020-01-29";"03:00";21.57;52.25;19.8;2750
"2020-01-29";"03:00";21.36;52.75;19.8;2750
"2020-01-29";"03:00";20.08;53.25;19.8;2750
"2020-01-29";"03:00";19.02;53.75;19.8;2750
"2020-01-29";"03:00";15.7;54.25;19.8;2750
"2020-01-29";"03:00";15.9;54.75;19.8;2750
"2020-01-29";"03:00";2.14;49.25;20.6;2750
"2020-01-29";"03:00";1.14;49.75;20.6;2750
"2020-01-29";"03:00";1.51;50.25;20.6;2750
"2020-01-29";"03:00";7.36;50.75;20.6;2750
"2020-01-29";"03:00";16.01;51.25;20.6;2750
"2020-01-29";"03:00";19.43;51.75;20.6;2750
"2020-01-29";"03:00";20.69;52.25;20.6;2750
"2020-01-29";"03:00";20.99;52.75;20.6;2750
"2020-01-29";"03:00";20.25;53.25;20.6;2750
"2020-01-29";"03:00";17.2;53.75;20.6;2750
"2020-01-29";"03:00";15.37;54.25;20.6;2750
"2020-01-29";"03:00";14.71;54.75;20.6;2750
"2020-01-29";"03:00";1.51;49.25;21.4;2750
"2020-01-29";"03:00";0.9;49.75;21.4;2750
"2020-01-29";"03:00";2.52;50.25;21.4;2750
"2020-01-29";"03:00";8.77;50.75;21.4;2750
"2020-01-29";"03:00";15.59;51.25;21.4;2750
"2020-01-29";"03:00";16.94;51.75;21.4;2750
"2020-01-29";"03:00";19.64;52.25;21.4;2750
"2020-01-29";"03:00";20.87;52.75;21.4;2750
"2020-01-29";"03:00";19.72;53.25;21.4;2750
"2020-01-29";"03:00";16.85;53.75;21.4;2750
"2020-01-29";"03:00";13.91;54.25;21.4;2750
"2020-01-29";"03:00";14.88;54.75;21.4;2750
"2020-01-29";"03:00";1.29;49.25;22.2;2750
"2020-01-29";"03:00";0.56;49.75;22.2;2750
"2020-01-29";"03:00";3.23;50.25;22.2;2750
"2020-01-29";"03:00";11.28;50.75;22.2;2750
"2020-01-29";"03:00";15.99;51.25;22.2;2750
"2020-01-29";"03:00";16.41;51.75;22.2;2750
"2020-01-29";"03:00";19.05;52.25;22.2;2750
"2020-01-29";"03:00";18.7;52.75;22.2;2750
"2020-01-29";"03:00";18.49;53.25;22.2;2750
"2020-01-29";"03:00";15.87;53.75;22.2;2750
"2020-01-29";"03:00";6.3;54.25;22.2;2750
"2020-01-29";"03:00";13.65;54.75;22.2;2750
"2020-01-29";"03:00";1.37;49.25;23;2750
"2020-01-29";"03:00";0.71;49.75;23;2750
"2020-01-29";"03:00";5.15;50.25;23;2750
"2020-01-29";"03:00";12.32;50.75;23;2750
"2020-01-29";"03:00";16.15;51.25;23;2750
"2020-01-29";"03:00";18.09;51.75;23;2750
"2020-01-29";"03:00";10.3;52.25;23;2750
"2020-01-29";"03:00";17.69;52.75;23;2750
"2020-01-29";"03:00";18.27;53.25;23;2750
"2020-01-29";"03:00";17.48;53.75;23;2750
"2020-01-29";"03:00";6.85;54.25;23;2750
"2020-01-29";"03:00";14.03;54.75;23;2750
"2020-01-29";"03:00";3.36;49.25;14.2;3750
"2020-01-29";"03:00";3.01;49.75;14.2;3750
"2020-01-29";"03:00";2.58;50.25;14.2;3750
"2020-01-29";"03:00";1.93;50.75;14.2;3750
"2020-01-29";"03:00";1.73;51.25;14.2;3750
"2020-01-29";"03:00";5.64;51.75;14.2;3750
"2020-01-29";"03:00";14.43;52.25;14.2;3750
"2020-01-29";"03:00";16.11;52.75;14.2;3750
"2020-01-29";"03:00";13.14;53.25;14.2;3750
"2020-01-29";"03:00";6.5;53.75;14.2;3750
"2020-01-29";"03:00";6.34;54.25;14.2;3750
"2020-01-29";"03:00";4.66;54.75;14.2;3750
"2020-01-29";"03:00";3.17;49.25;15;3750
"2020-01-29";"03:00";2.81;49.75;15;3750
"2020-01-29";"03:00";2.14;50.25;15;3750
"2020-01-29";"03:00";1.44;50.75;15;3750
"2020-01-29";"03:00";2.31;51.25;15;3750
"2020-01-29";"03:00";7.53;51.75;15;3750
"2020-01-29";"03:00";14.71;52.25;15;3750
"2020-01-29";"03:00";15.87;52.75;15;3750
"2020-01-29";"03:00";13.24;53.25;15;3750
"2020-01-29";"03:00";7.45;53.75;15;3750
"2020-01-29";"03:00";6;54.25;15;3750
"2020-01-29";"03:00";4.94;54.75;15;3750
"2020-01-29";"03:00";2.89;49.25;15.8;3750
"2020-01-29";"03:00";2.23;49.75;15.8;3750
"2020-01-29";"03:00";1.67;50.25;15.8;3750
"2020-01-29";"03:00";1.79;50.75;15.8;3750
"2020-01-29";"03:00";3.37;51.25;15.8;3750
"2020-01-29";"03:00";10.23;51.75;15.8;3750
"2020-01-29";"03:00";14.27;52.25;15.8;3750
"2020-01-29";"03:00";15.64;52.75;15.8;3750
"2020-01-29";"03:00";12.89;53.25;15.8;3750
"2020-01-29";"03:00";8.3;53.75;15.8;3750
"2020-01-29";"03:00";5.66;54.25;15.8;3750
"2020-01-29";"03:00";4.6;54.75;15.8;3750
"2020-01-29";"03:00";2.28;49.25;16.6;3750
"2020-01-29";"03:00";1.96;49.75;16.6;3750
"2020-01-29";"03:00";1.65;50.25;16.6;3750
"2020-01-29";"03:00";2.06;50.75;16.6;3750
"2020-01-29";"03:00";4.7;51.25;16.6;3750
"2020-01-29";"03:00";11.01;51.75;16.6;3750
"2020-01-29";"03:00";13.7;52.25;16.6;3750
"2020-01-29";"03:00";15.05;52.75;16.6;3750
"2020-01-29";"03:00";11.93;53.25;16.6;3750
"2020-01-29";"03:00";8.46;53.75;16.6;3750
"2020-01-29";"03:00";5.58;54.25;16.6;3750
"2020-01-29";"03:00";4.5;54.75;16.6;3750
"2020-01-29";"03:00";2.07;49.25;17.4;3750
"2020-01-29";"03:00";1.52;49.75;17.4;3750
"2020-01-29";"03:00";1.66;50.25;17.4;3750
"2020-01-29";"03:00";2.85;50.75;17.4;3750
"2020-01-29";"03:00";7.67;51.25;17.4;3750
"2020-01-29";"03:00";11.84;51.75;17.4;3750
"2020-01-29";"03:00";14.11;52.25;17.4;3750
"2020-01-29";"03:00";14.48;52.75;17.4;3750
"2020-01-29";"03:00";11.28;53.25;17.4;3750
"2020-01-29";"03:00";7.17;53.75;17.4;3750
"2020-01-29";"03:00";5.68;54.25;17.4;3750
"2020-01-29";"03:00";4.37;54.75;17.4;3750
"2020-01-29";"03:00";1.47;49.25;18.2;3750
"2020-01-29";"03:00";1.72;49.75;18.2;3750
"2020-01-29";"03:00";2.03;50.25;18.2;3750
"2020-01-29";"03:00";4.78;50.75;18.2;3750
"2020-01-29";"03:00";9.36;51.25;18.2;3750
"2020-01-29";"03:00";11.28;51.75;18.2;3750
"2020-01-29";"03:00";13.84;52.25;18.2;3750
"2020-01-29";"03:00";13.46;52.75;18.2;3750
"2020-01-29";"03:00";11.15;53.25;18.2;3750
"2020-01-29";"03:00";7.99;53.75;18.2;3750
"2020-01-29";"03:00";5.92;54.25;18.2;3750
"2020-01-29";"03:00";4.32;54.75;18.2;3750
"2020-01-29";"03:00";1.6;49.25;19;3750
"2020-01-29";"03:00";1.87;49.75;19;3750
"2020-01-29";"03:00";3.55;50.25;19;3750
"2020-01-29";"03:00";7.06;50.75;19;3750
"2020-01-29";"03:00";9.6;51.25;19;3750
"2020-01-29";"03:00";11.57;51.75;19;3750
"2020-01-29";"03:00";13.78;52.25;19;3750
"2020-01-29";"03:00";12.33;52.75;19;3750
"2020-01-29";"03:00";9.7;53.25;19;3750
"2020-01-29";"03:00";6.69;53.75;19;3750
"2020-01-29";"03:00";5.7;54.25;19;3750
"2020-01-29";"03:00";4.79;54.75;19;3750
"2020-01-29";"03:00";2.05;49.25;19.8;3750
"2020-01-29";"03:00";3.07;49.75;19.8;3750
"2020-01-29";"03:00";5.42;50.25;19.8;3750
"2020-01-29";"03:00";8.43;50.75;19.8;3750
"2020-01-29";"03:00";10;51.25;19.8;3750
"2020-01-29";"03:00";12.12;51.75;19.8;3750
"2020-01-29";"03:00";13.32;52.25;19.8;3750
"2020-01-29";"03:00";12.68;52.75;19.8;3750
"2020-01-29";"03:00";9.76;53.25;19.8;3750
"2020-01-29";"03:00";5.94;53.75;19.8;3750
"2020-01-29";"03:00";5.19;54.25;19.8;3750
"2020-01-29";"03:00";4.45;54.75;19.8;3750
"2020-01-29";"03:00";2.98;49.25;20.6;3750
"2020-01-29";"03:00";4.61;49.75;20.6;3750
"2020-01-29";"03:00";6.99;50.25;20.6;3750
"2020-01-29";"03:00";9.13;50.75;20.6;3750
"2020-01-29";"03:00";10.64;51.25;20.6;3750
"2020-01-29";"03:00";12.09;51.75;20.6;3750
"2020-01-29";"03:00";12.87;52.25;20.6;3750
"2020-01-29";"03:00";12.6;52.75;20.6;3750
"2020-01-29";"03:00";9.98;53.25;20.6;3750
"2020-01-29";"03:00";6.1;53.75;20.6;3750
"2020-01-29";"03:00";5.5;54.25;20.6;3750
"2020-01-29";"03:00";4.1;54.75;20.6;3750
"2020-01-29";"03:00";4.23;49.25;21.4;3750
"2020-01-29";"03:00";5.96;49.75;21.4;3750
"2020-01-29";"03:00";8.35;50.25;21.4;3750
"2020-01-29";"03:00";9.7;50.75;21.4;3750
"2020-01-29";"03:00";10.88;51.25;21.4;3750
"2020-01-29";"03:00";9.65;51.75;21.4;3750
"2020-01-29";"03:00";12.89;52.25;21.4;3750
"2020-01-29";"03:00";12.11;52.75;21.4;3750
"2020-01-29";"03:00";9.25;53.25;21.4;3750
"2020-01-29";"03:00";4.08;53.75;21.4;3750
"2020-01-29";"03:00";3.24;54.25;21.4;3750
"2020-01-29";"03:00";4.23;54.75;21.4;3750
"2020-01-29";"03:00";4.07;49.25;22.2;3750
"2020-01-29";"03:00";6.06;49.75;22.2;3750
"2020-01-29";"03:00";6.98;50.25;22.2;3750
"2020-01-29";"03:00";9.16;50.75;22.2;3750
"2020-01-29";"03:00";11.03;51.25;22.2;3750
"2020-01-29";"03:00";9.98;51.75;22.2;3750
"2020-01-29";"03:00";13.31;52.25;22.2;3750
"2020-01-29";"03:00";8.1;52.75;22.2;3750
"2020-01-29";"03:00";9.09;53.25;22.2;3750
"2020-01-29";"03:00";1.76;53.75;22.2;3750
"2020-01-29";"03:00";-8.55;54.25;22.2;3750
"2020-01-29";"03:00";4.47;54.75;22.2;3750
"2020-01-29";"03:00";5.03;49.25;23;3750
"2020-01-29";"03:00";5.96;49.75;23;3750
"2020-01-29";"03:00";7.69;50.25;23;3750
"2020-01-29";"03:00";9.3;50.75;23;3750
"2020-01-29";"03:00";10.89;51.25;23;3750
"2020-01-29";"03:00";13.22;51.75;23;3750
"2020-01-29";"03:00";-4.16;52.25;23;3750
"2020-01-29";"03:00";8.19;52.75;23;3750
"2020-01-29";"03:00";8.98;53.25;23;3750
"2020-01-29";"03:00";6.46;53.75;23;3750
"2020-01-29";"03:00";-8.51;54.25;23;3750
"2020-01-29";"03:00";5.21;54.75;23;3750
"2020-01-29";"03:00";0.56;49.25;14.2;5250
"2020-01-29";"03:00";0.93;49.75;14.2;5250
"2020-01-29";"03:00";2.07;50.25;14.2;5250
"2020-01-29";"03:00";3.09;50.75;14.2;5250
"2020-01-29";"03:00";4.18;51.25;14.2;5250
"2020-01-29";"03:00";4.92;51.75;14.2;5250
"2020-01-29";"03:00";7.09;52.25;14.2;5250
"2020-01-29";"03:00";7.16;52.75;14.2;5250
"2020-01-29";"03:00";4.86;53.25;14.2;5250
"2020-01-29";"03:00";4.21;53.75;14.2;5250
"2020-01-29";"03:00";3.05;54.25;14.2;5250
"2020-01-29";"03:00";2.44;54.75;14.2;5250
"2020-01-29";"03:00";0.73;49.25;15;5250
"2020-01-29";"03:00";1.61;49.75;15;5250
"2020-01-29";"03:00";2.55;50.25;15;5250
"2020-01-29";"03:00";3.4;50.75;15;5250
